"ID user ";"Length of proﬁle name";"Length of proﬁle description";"Number of tweets posted";"Age of the user account, in days";"Ratio of number of followings and followers";"Number of following";"Number of followers";"Frequence of tweets posted per day";"hashtags average";"mentions average";"links average";"Likes average per tweet"
"707820913";"15";"153";"3";"20";"0,0";"342";"53";"3,0";"0,0";"1,0";"1,0";"0,0"
"109328837";"7";"0";"4";"20";"1,0";"207";"247";"4,0";"0,0";"1,0";"0,0";"0,0"
"785809020439367700";"14";"0";"2";"20";"0,0";"124";"30";"2,0";"0,0";"1,0";"0,0";"0,0"
"3342784636";"10";"12";"81";"20";"3,0";"199";"673";"81,0";"0,0";"0,0";"1,0";"0,0"
"783131119";"14";"60";"4";"20";"2,0";"146";"348";"4,0";"0,0";"0,0";"1,0";"0,0"
"3174302320";"10";"19";"83";"20";"1,0";"144";"267";"83,0";"0,0";"1,0";"1,0";"0,0"
"2322210095";"12";"28";"3";"20";"1,0";"232";"396";"3,0";"0,0";"0,0";"1,0";"0,0"
"4460918435";"11";"17";"7";"20";"2,0";"88";"209";"7,0";"0,0";"1,0";"1,0";"0,0"
"1274799283";"7";"82";"3";"20";"0,0";"482";"468";"3,0";"0,0";"1,0";"0,0";"0,0"
"94081750";"9";"156";"74";"20";"0,0";"2033";"850";"74,0";"0,0";"1,0";"0,0";"0,0"
"482253809";"10";"42";"4";"20";"1,0";"956";"1647";"4,0";"0,0";"0,0";"1,0";"0,0"
"918727058";"10";"21";"3";"20";"1,0";"888";"1039";"3,0";"0,0";"1,0";"0,0";"0,0"
"3319577230";"6";"13";"7";"20";"0,0";"278";"109";"7,0";"0,0";"1,0";"0,0";"0,0"
"2787199348";"6";"156";"2";"20";"1,0";"298";"551";"2,0";"0,0";"0,0";"0,0";"0,0"
"3078041632";"8";"51";"12";"20";"2,0";"97";"275";"12,0";"0,0";"1,0";"0,0";"0,0"
"12068832";"10";"58";"2";"20";"3,0";"711";"2314";"2,0";"0,0";"0,0";"0,0";"1,0"
"252078172";"11";"101";"3";"20";"1,0";"5202";"7347";"3,0";"0,0";"2,0";"1,0";"0,0"
"3050547848";"12";"0";"7";"20";"0,0";"408";"207";"7,0";"1,0";"1,0";"0,0";"0,0"
"831499527517532200";"7";"154";"7";"20";"1,0";"303";"408";"7,0";"0,0";"0,0";"1,0";"0,0"
"569212594";"10";"0";"3";"20";"1,0";"148";"290";"3,0";"0,0";"1,0";"0,0";"0,0"
"3132980706";"9";"46";"1";"20";"0,0";"505";"213";"1,0";"0,0";"0,0";"1,0";"0,0"
"4185675292";"14";"86";"8";"20";"1,0";"306";"326";"8,0";"1,0";"1,0";"0,0";"0,0"
"753709082582876200";"12";"54";"7";"20";"0,0";"402";"263";"7,0";"0,0";"1,0";"0,0";"0,0"
"1002929316";"8";"49";"3";"20";"3,0";"51";"202";"3,0";"0,0";"0,0";"0,0";"1,0"
"703227526";"11";"26";"4";"20";"6,0";"180";"1203";"4,0";"0,0";"3,0";"0,0";"0,0"
"856223315186286600";"14";"104";"3";"20";"0,0";"168";"85";"3,0";"0,0";"0,0";"0,0";"0,0"
"8679402";"11";"87";"1";"20";"0,0";"926";"390";"1,0";"0,0";"2,0";"0,0";"0,0"
"1452288480";"5";"0";"4";"20";"14,0";"232";"3343";"4,0";"0,0";"1,0";"0,0";"0,0"
"295757523";"14";"88";"2";"20";"1,0";"340";"356";"2,0";"1,0";"1,0";"0,0";"0,0"
"4697327744";"7";"39";"7";"20";"1,0";"109";"129";"7,0";"0,0";"1,0";"0,0";"0,0"
"215444397";"14";"155";"2";"20";"1,0";"670";"694";"2,0";"0,0";"1,0";"1,0";"0,0"
"3426939705";"13";"87";"1";"20";"0,0";"122";"111";"1,0";"2,0";"1,0";"0,0";"0,0"
"1082257404";"12";"160";"8";"20";"0,0";"1704";"1381";"8,0";"1,0";"0,0";"0,0";"0,0"
"3791625856";"14";"99";"4";"20";"0,0";"1137";"389";"4,0";"0,0";"0,0";"0,0";"0,0"
"590124200";"8";"61";"1";"20";"0,0";"463";"212";"1,0";"0,0";"1,0";"0,0";"0,0"
"3341600939";"9";"37";"66";"20";"1,0";"179";"222";"66,0";"0,0";"1,0";"0,0";"0,0"
"295259678";"11";"73";"3";"20";"0,0";"196";"99";"3,0";"0,0";"0,0";"0,0";"0,0"
"2994720245";"7";"134";"3";"20";"1,0";"166";"214";"3,0";"0,0";"1,0";"0,0";"0,0"
"129243195";"13";"79";"1";"20";"5,0";"273";"1503";"1,0";"0,0";"1,0";"0,0";"0,0"
"234355301";"9";"18";"2";"20";"2,0";"179";"532";"2,0";"0,0";"0,0";"0,0";"0,0"
"417763188";"6";"0";"1";"20";"1,0";"358";"528";"1,0";"0,0";"2,0";"0,0";"0,0"
"1376877954";"15";"42";"77";"20";"0,0";"558";"269";"77,0";"1,0";"1,0";"0,0";"0,0"
"428221971";"8";"123";"66";"20";"1,0";"268";"461";"66,0";"0,0";"1,0";"0,0";"0,0"
"702039886220681200";"15";"18";"2";"20";"0,0";"60";"31";"2,0";"0,0";"0,0";"2,0";"0,0"
"3741706396";"15";"39";"3";"20";"15,0";"709";"11049";"3,0";"1,0";"1,0";"0,0";"0,0"
"709516729567813600";"7";"0";"3";"20";"0,0";"1";"0";"3,0";"1,0";"0,0";"1,0";"0,0"
"1578385800";"10";"50";"3";"20";"1,0";"651";"862";"3,0";"0,0";"1,0";"0,0";"0,0"
"481102640";"8";"0";"4";"20";"0,0";"110";"53";"4,0";"0,0";"1,0";"0,0";"0,0"
"3261187582";"9";"93";"1";"20";"0,0";"569";"243";"1,0";"0,0";"0,0";"0,0";"0,0"
"872747763481628700";"10";"27";"73";"20";"0,0";"133";"111";"73,0";"0,0";"1,0";"0,0";"0,0"
"3401756001";"15";"101";"85";"20";"1,0";"130";"201";"85,0";"0,0";"1,0";"0,0";"0,0"
"805012710857539600";"11";"34";"1";"20";"0,0";"221";"182";"1,0";"0,0";"1,0";"0,0";"0,0"
"763831738774745100";"10";"21";"3";"20";"0,0";"526";"481";"3,0";"0,0";"0,0";"0,0";"0,0"
"813825075434680300";"13";"16";"2";"20";"2,0";"490";"1116";"2,0";"0,0";"1,0";"0,0";"0,0"
"800436421152473100";"8";"5";"3";"20";"0,0";"169";"57";"3,0";"0,0";"1,0";"0,0";"0,0"
"2972815007";"6";"91";"1";"20";"1,0";"25875";"29616";"1,0";"0,0";"1,0";"0,0";"0,0"
"454732968";"15";"62";"2";"20";"5,0";"123";"619";"2,0";"0,0";"1,0";"0,0";"0,0"
"847385881916788700";"14";"0";"1";"20";"0,0";"11";"5";"1,0";"0,0";"0,0";"0,0";"0,0"
"3253083733";"9";"0";"1";"20";"0,0";"114";"28";"1,0";"2,0";"0,0";"1,0";"0,0"
"1539605623";"15";"52";"3";"20";"0,0";"73";"68";"3,0";"1,0";"0,0";"0,0";"0,0"
"3159251963";"9";"28";"5";"20";"3,0";"457";"1717";"5,0";"0,0";"1,0";"0,0";"0,0"
"2914210312";"6";"99";"3";"20";"0,0";"395";"150";"3,0";"0,0";"1,0";"1,0";"0,0"
"875309625041707000";"13";"62";"3";"20";"0,0";"234";"107";"3,0";"0,0";"2,0";"0,0";"0,0"
"1462849777";"10";"44";"3";"20";"1,0";"227";"332";"3,0";"0,0";"1,0";"0,0";"0,0"
"95009385";"7";"127";"1";"20";"0,0";"1801";"306";"1,0";"0,0";"1,0";"0,0";"0,0"
"4915690298";"8";"155";"7";"20";"6,0";"216";"1491";"7,0";"0,0";"0,0";"0,0";"0,0"
"2509584978";"10";"46";"68";"20";"0,0";"303";"285";"68,0";"0,0";"1,0";"0,0";"0,0"
"825994019947831300";"12";"13";"2";"20";"0,0";"84";"76";"2,0";"0,0";"2,0";"1,0";"0,0"
"263155839";"9";"35";"3";"20";"20,0";"135";"2761";"3,0";"0,0";"1,0";"0,0";"0,0"
"2913127030";"9";"0";"7";"20";"2,0";"953";"2090";"7,0";"0,0";"1,0";"0,0";"0,0"
"329198667";"8";"70";"1";"20";"23,0";"1288";"29977";"1,0";"0,0";"1,0";"0,0";"0,0"
"554413776";"8";"0";"71";"20";"5,0";"93";"491";"71,0";"0,0";"0,0";"0,0";"0,0"
"2322156980";"10";"0";"8";"20";"1,0";"119";"141";"8,0";"1,0";"2,0";"0,0";"0,0"
"95951461";"7";"128";"3";"20";"3,0";"170";"515";"3,0";"0,0";"0,0";"1,0";"0,0"
"165731902";"11";"81";"7";"20";"3,0";"1797";"6852";"7,0";"0,0";"0,0";"1,0";"0,0"
"408446905";"6";"0";"12";"20";"2,0";"40";"103";"12,0";"0,0";"1,0";"0,0";"0,0"
"269377516";"8";"160";"79";"20";"1,0";"2978";"3006";"79,0";"4,0";"3,0";"0,0";"0,0"
"293031569";"14";"41";"7";"20";"19,0";"86";"1669";"7,0";"0,0";"1,0";"0,0";"0,0"
"797404340470345700";"14";"8";"85";"20";"78,0";"52";"4073";"85,0";"2,0";"0,0";"1,0";"0,0"
"362066547";"15";"143";"1";"20";"2,0";"1862";"4877";"1,0";"0,0";"1,0";"1,0";"0,0"
"2297640728";"13";"7";"74";"20";"0,0";"401";"168";"74,0";"0,0";"1,0";"0,0";"0,0"
"844175242331414500";"13";"36";"77";"20";"0,0";"106";"19";"77,0";"0,0";"2,0";"0,0";"0,0"
"4706445160";"12";"3";"1";"20";"2,0";"9682";"25741";"1,0";"0,0";"1,0";"0,0";"0,0"
"789916763660091400";"13";"122";"11";"20";"0,0";"489";"239";"11,0";"1,0";"1,0";"0,0";"0,0"
"4866430457";"11";"33";"1";"20";"1,0";"34";"53";"1,0";"0,0";"1,0";"0,0";"0,0"
"82930441";"12";"160";"1";"20";"0,0";"291";"281";"1,0";"4,0";"1,0";"0,0";"0,0"
