"ID user ";"Length of proﬁle name";"Length of proﬁle description";"Number of tweets posted";"Age of the user account, in days";"Ratio of number of followings and followers";"Number of following";"Number of followers";"Frequence of tweets posted per day";"hashtags average";"mentions average";"links average";"Likes average per tweet"
"831499527517532200";"7";"154";"0";"20";"1,0";"303";"408";"NaN";"0,0";"0,0";"0,0";"0,0"
"569212594";"10";"0";"0";"20";"1,0";"148";"290";"NaN";"0,0";"0,0";"0,0";"0,0"
"3132980706";"9";"46";"0";"20";"0,0";"505";"213";"NaN";"0,0";"0,0";"0,0";"0,0"
"4185675292";"14";"86";"0";"20";"1,0";"306";"326";"NaN";"0,0";"0,0";"0,0";"0,0"
"753709082582876200";"12";"54";"0";"20";"0,0";"402";"263";"NaN";"0,0";"0,0";"0,0";"0,0"
"1002929316";"8";"49";"0";"20";"3,0";"51";"202";"NaN";"0,0";"0,0";"0,0";"0,0"
"703227526";"11";"26";"0";"20";"6,0";"180";"1203";"NaN";"0,0";"0,0";"0,0";"0,0"
"856223315186286600";"14";"104";"0";"20";"0,0";"168";"85";"NaN";"0,0";"0,0";"0,0";"0,0"
"8679402";"11";"87";"0";"20";"0,0";"926";"390";"NaN";"0,0";"0,0";"0,0";"0,0"
"1452288480";"5";"0";"0";"20";"14,0";"232";"3343";"NaN";"0,0";"0,0";"0,0";"0,0"
"295757523";"14";"88";"0";"20";"1,0";"340";"356";"NaN";"0,0";"0,0";"0,0";"0,0"
"4697327744";"7";"39";"0";"20";"1,0";"109";"129";"NaN";"0,0";"0,0";"0,0";"0,0"
"215444397";"14";"155";"0";"20";"1,0";"670";"694";"NaN";"0,0";"0,0";"0,0";"0,0"
"3426939705";"13";"87";"0";"20";"0,0";"122";"111";"NaN";"0,0";"0,0";"0,0";"0,0"
"1082257404";"12";"160";"0";"20";"0,0";"1704";"1381";"NaN";"0,0";"0,0";"0,0";"0,0"
"3791625856";"14";"99";"0";"20";"0,0";"1137";"389";"NaN";"0,0";"0,0";"0,0";"0,0"
"590124200";"8";"61";"0";"20";"0,0";"463";"212";"NaN";"0,0";"0,0";"0,0";"0,0"
"3341600939";"9";"37";"0";"20";"1,0";"179";"222";"NaN";"0,0";"0,0";"0,0";"0,0"
"295259678";"11";"73";"0";"20";"0,0";"196";"99";"NaN";"0,0";"0,0";"0,0";"0,0"
"2994720245";"7";"134";"0";"20";"1,0";"166";"214";"NaN";"0,0";"0,0";"0,0";"0,0"
"129243195";"13";"79";"0";"20";"5,0";"273";"1503";"NaN";"0,0";"0,0";"0,0";"0,0"
"234355301";"9";"18";"0";"20";"2,0";"179";"532";"NaN";"0,0";"0,0";"0,0";"0,0"
"417763188";"6";"0";"0";"20";"1,0";"358";"528";"NaN";"0,0";"0,0";"0,0";"0,0"
"1376877954";"15";"42";"0";"20";"0,0";"558";"269";"NaN";"0,0";"0,0";"0,0";"0,0"
"428221971";"8";"123";"0";"20";"1,0";"268";"461";"NaN";"0,0";"0,0";"0,0";"0,0"
"702039886220681200";"15";"18";"0";"20";"0,0";"60";"31";"NaN";"0,0";"0,0";"0,0";"0,0"
"3741706396";"15";"39";"0";"20";"15,0";"709";"11049";"NaN";"0,0";"0,0";"0,0";"0,0"
"709516729567813600";"7";"0";"0";"20";"0,0";"1";"0";"NaN";"0,0";"0,0";"0,0";"0,0"
"1578385800";"10";"50";"0";"20";"1,0";"651";"862";"NaN";"0,0";"0,0";"0,0";"0,0"
"481102640";"8";"0";"0";"20";"0,0";"110";"53";"NaN";"0,0";"0,0";"0,0";"0,0"
"3261187582";"9";"93";"0";"20";"0,0";"569";"243";"NaN";"0,0";"0,0";"0,0";"0,0"
"872747763481628700";"10";"27";"0";"20";"0,0";"133";"111";"NaN";"0,0";"0,0";"0,0";"0,0"
"3401756001";"15";"101";"0";"20";"1,0";"130";"201";"NaN";"0,0";"0,0";"0,0";"0,0"
"805012710857539600";"11";"34";"0";"20";"0,0";"221";"182";"NaN";"0,0";"0,0";"0,0";"0,0"
"763831738774745100";"10";"21";"0";"20";"0,0";"526";"481";"NaN";"0,0";"0,0";"0,0";"0,0"
"813825075434680300";"13";"16";"0";"20";"2,0";"490";"1116";"NaN";"0,0";"0,0";"0,0";"0,0"
"800436421152473100";"8";"5";"0";"20";"0,0";"169";"57";"NaN";"0,0";"0,0";"0,0";"0,0"
"2972815007";"6";"91";"0";"20";"1,0";"25875";"29616";"NaN";"0,0";"0,0";"0,0";"0,0"
"454732968";"15";"62";"0";"20";"5,0";"123";"619";"NaN";"0,0";"0,0";"0,0";"0,0"
"847385881916788700";"14";"0";"0";"20";"0,0";"11";"5";"NaN";"0,0";"0,0";"0,0";"0,0"
"3253083733";"9";"0";"0";"20";"0,0";"114";"28";"NaN";"0,0";"0,0";"0,0";"0,0"
"1539605623";"15";"52";"0";"20";"0,0";"73";"68";"NaN";"0,0";"0,0";"0,0";"0,0"
"3159251963";"9";"28";"0";"20";"3,0";"457";"1717";"NaN";"0,0";"0,0";"0,0";"0,0"
"2914210312";"6";"99";"0";"20";"0,0";"395";"150";"NaN";"0,0";"0,0";"0,0";"0,0"
"875309625041707000";"13";"62";"0";"20";"0,0";"234";"107";"NaN";"0,0";"0,0";"0,0";"0,0"
"1462849777";"10";"44";"0";"20";"1,0";"227";"332";"NaN";"0,0";"0,0";"0,0";"0,0"
"95009385";"7";"127";"0";"20";"0,0";"1801";"306";"NaN";"0,0";"0,0";"0,0";"0,0"
"4915690298";"8";"155";"0";"20";"6,0";"216";"1491";"NaN";"0,0";"0,0";"0,0";"0,0"
"2509584978";"10";"46";"0";"20";"0,0";"303";"285";"NaN";"0,0";"0,0";"0,0";"0,0"
"825994019947831300";"12";"13";"0";"20";"0,0";"84";"76";"NaN";"0,0";"0,0";"0,0";"0,0"
"263155839";"9";"35";"0";"20";"20,0";"135";"2761";"NaN";"0,0";"0,0";"0,0";"0,0"
"2913127030";"9";"0";"0";"20";"2,0";"953";"2090";"NaN";"0,0";"0,0";"0,0";"0,0"
"329198667";"8";"70";"0";"20";"23,0";"1288";"29977";"NaN";"0,0";"0,0";"0,0";"0,0"
"554413776";"8";"0";"0";"20";"5,0";"93";"491";"NaN";"0,0";"0,0";"0,0";"0,0"
"2322156980";"10";"0";"0";"20";"1,0";"119";"141";"NaN";"0,0";"0,0";"0,0";"0,0"
"95951461";"7";"128";"0";"20";"3,0";"170";"515";"NaN";"0,0";"0,0";"0,0";"0,0"
"165731902";"11";"81";"0";"20";"3,0";"1797";"6852";"NaN";"0,0";"0,0";"0,0";"0,0"
"408446905";"6";"0";"0";"20";"2,0";"40";"103";"NaN";"0,0";"0,0";"0,0";"0,0"
"269377516";"8";"160";"0";"20";"1,0";"2978";"3006";"NaN";"0,0";"0,0";"0,0";"0,0"
"293031569";"14";"41";"0";"20";"19,0";"86";"1669";"NaN";"0,0";"0,0";"0,0";"0,0"
"797404340470345700";"14";"8";"0";"20";"78,0";"52";"4073";"NaN";"0,0";"0,0";"0,0";"0,0"
"362066547";"15";"143";"0";"20";"2,0";"1862";"4877";"NaN";"0,0";"0,0";"0,0";"0,0"
"2297640728";"13";"7";"0";"20";"0,0";"401";"168";"NaN";"0,0";"0,0";"0,0";"0,0"
"844175242331414500";"13";"36";"0";"20";"0,0";"106";"19";"NaN";"0,0";"0,0";"0,0";"0,0"
"4706445160";"12";"3";"0";"20";"2,0";"9682";"25741";"NaN";"0,0";"0,0";"0,0";"0,0"
"789916763660091400";"13";"122";"0";"20";"0,0";"489";"239";"NaN";"0,0";"0,0";"0,0";"0,0"
"4866430457";"11";"33";"0";"20";"1,0";"34";"53";"NaN";"0,0";"0,0";"0,0";"0,0"
"82930441";"12";"160";"0";"20";"0,0";"291";"281";"NaN";"0,0";"0,0";"0,0";"0,0"
